station_id,available_time,valid_time,surface_temperature,air_temperature,dew_point_temperature,frost_point_temperature
14636,2023-07-16 22:56:42.351000 UTC,2023-07-16 22:53:00.000000 UTC,45.0,26.62,11.41,11.41
14638,2023-07-16 23:00:02.342000 UTC,2023-07-16 22:57:00.000000 UTC,48.2,26.88,11.65,11.65
14635,2023-07-16 23:00:02.342000 UTC,2023-07-16 22:57:00.000000 UTC,49.1,26.98,11.67,11.67
14637,2023-07-16 23:01:42.523000 UTC,2023-07-16 22:58:00.000000 UTC,49.5,26.93,12.15,12.15
14636,2023-07-16 23:06:42.384000 UTC,2023-07-16 23:03:00.000000 UTC,47.0,26.91,11.47,11.47
14635,2023-07-16 23:10:02.378000 UTC,2023-07-16 23:07:00.000000 UTC,48.8,27.36,11.78,11.78
14638,2023-07-16 23:10:02.378000 UTC,2023-07-16 23:07:00.000000 UTC,48.5,27.17,11.47,11.47
14637,2023-07-16 23:11:42.450000 UTC,2023-07-16 23:08:00.000000 UTC,49.5,26.72,11.75,11.75
14636,2023-07-16 23:16:42.627000 UTC,2023-07-16 23:13:00.000000 UTC,45.0,26.92,11.32,11.32
14638,2023-07-16 23:20:02.483000 UTC,2023-07-16 23:17:00.000000 UTC,48.0,27.15,11.08,11.08
14635,2023-07-16 23:20:02.483000 UTC,2023-07-16 23:17:00.000000 UTC,48.1,27.52,11.16,11.16
14637,2023-07-16 23:21:42.423000 UTC,2023-07-16 23:18:00.000000 UTC,48.6,26.8,11.05,11.05
14636,2023-07-16 23:26:42.357000 UTC,2023-07-16 23:23:00.000000 UTC,44.1,26.97,11.28,11.28
14638,2023-07-16 23:30:02.506000 UTC,2023-07-16 23:27:00.000000 UTC,48.2,27.42,10.81,10.81
14635,2023-07-16 23:30:02.506000 UTC,2023-07-16 23:27:00.000000 UTC,48.2,27.65,11.28,11.28
14637,2023-07-16 23:31:42.636000 UTC,2023-07-16 23:28:00.000000 UTC,49.2,27.29,11.6,11.6
14636,2023-07-16 23:36:42.489000 UTC,2023-07-16 23:33:00.000000 UTC,43.7,27.21,11.31,11.31
14638,2023-07-16 23:40:02.405000 UTC,2023-07-16 23:37:00.000000 UTC,48.8,27.41,11.01,11.01
14635,2023-07-16 23:40:02.405000 UTC,2023-07-16 23:37:00.000000 UTC,46.9,27.06,10.96,10.96
14637,2023-07-16 23:41:42.322000 UTC,2023-07-16 23:38:00.000000 UTC,49.2,27.57,11.28,11.28
14636,2023-07-16 23:46:42.607000 UTC,2023-07-16 23:43:00.000000 UTC,48.1,27.57,11.65,11.65
14635,2023-07-16 23:50:02.464000 UTC,2023-07-16 23:47:00.000000 UTC,47.7,27.79,11.64,11.64
14638,2023-07-16 23:50:02.464000 UTC,2023-07-16 23:47:00.000000 UTC,46.3,28.08,11.31,11.31
14637,2023-07-16 23:51:42.645000 UTC,2023-07-16 23:48:00.000000 UTC,48.2,28.07,11.27,11.27
14636,2023-07-16 23:56:42.245000 UTC,2023-07-16 23:53:00.000000 UTC,46.1,27.42,11.97,11.97
14635,2023-07-17 00:00:02.251000 UTC,2023-07-16 23:57:00.000000 UTC,47.0,27.54,11.68,11.68
14638,2023-07-17 00:00:02.251000 UTC,2023-07-16 23:57:00.000000 UTC,46.1,27.94,11.41,11.41
14637,2023-07-17 00:01:42.559000 UTC,2023-07-16 23:58:00.000000 UTC,47.6,28.31,11.76,11.76
14636,2023-07-17 00:06:42.498000 UTC,2023-07-17 00:03:00.000000 UTC,44.0,27.27,11.96,11.96
14635,2023-07-17 00:10:02.503000 UTC,2023-07-17 00:07:00.000000 UTC,46.2,27.61,12.03,12.03
14638,2023-07-17 00:10:02.503000 UTC,2023-07-17 00:07:00.000000 UTC,45.2,27.41,11.6,11.6
14637,2023-07-17 00:11:42.471000 UTC,2023-07-17 00:08:00.000000 UTC,46.8,27.65,11.71,11.71
14636,2023-07-17 00:16:42.573000 UTC,2023-07-17 00:13:00.000000 UTC,44.7,27.19,12.13,12.13
14638,2023-07-17 00:20:02.455000 UTC,2023-07-17 00:17:00.000000 UTC,45.8,27.3,11.63,11.63
14635,2023-07-17 00:20:02.455000 UTC,2023-07-17 00:17:00.000000 UTC,46.9,27.86,11.71,11.71
14637,2023-07-17 00:21:42.539000 UTC,2023-07-17 00:18:00.000000 UTC,47.6,27.87,11.96,11.96
14636,2023-07-17 00:26:42.466000 UTC,2023-07-17 00:23:00.000000 UTC,46.4,27.3,12.2,12.2
14638,2023-07-17 00:30:02.353000 UTC,2023-07-17 00:27:00.000000 UTC,46.5,27.47,11.57,11.57
14635,2023-07-17 00:30:02.353000 UTC,2023-07-17 00:27:00.000000 UTC,47.1,27.61,11.78,11.78
14637,2023-07-17 00:31:42.558000 UTC,2023-07-17 00:28:00.000000 UTC,47.7,27.67,11.8,11.8
14636,2023-07-17 00:36:42.352000 UTC,2023-07-17 00:33:00.000000 UTC,44.3,27.5,12.52,12.52
14635,2023-07-17 00:40:02.492000 UTC,2023-07-17 00:37:00.000000 UTC,46.3,27.81,11.83,11.83
14638,2023-07-17 00:40:02.492000 UTC,2023-07-17 00:37:00.000000 UTC,45.6,27.16,11.64,11.64
14637,2023-07-17 00:41:42.329000 UTC,2023-07-17 00:38:00.000000 UTC,47.7,27.56,11.81,11.81
14636,2023-07-17 00:46:42.517000 UTC,2023-07-17 00:43:00.000000 UTC,45.0,27.48,11.97,11.97
14635,2023-07-17 00:50:02.308000 UTC,2023-07-17 00:47:00.000000 UTC,46.4,27.85,11.82,11.82
14638,2023-07-17 00:50:02.308000 UTC,2023-07-17 00:47:00.000000 UTC,45.0,27.74,11.9,11.9
14637,2023-07-17 00:51:42.424000 UTC,2023-07-17 00:48:00.000000 UTC,46.7,27.23,11.35,11.35
14636,2023-07-17 00:56:42.327000 UTC,2023-07-17 00:53:00.000000 UTC,43.1,27.28,12.16,12.16
14635,2023-07-17 01:00:02.456000 UTC,2023-07-17 00:57:00.000000 UTC,45.7,27.63,11.6,11.6
14638,2023-07-17 01:00:02.456000 UTC,2023-07-17 00:57:00.000000 UTC,43.0,27.29,11.82,11.82
14637,2023-07-17 01:01:42.677000 UTC,2023-07-17 00:58:00.000000 UTC,45.8,27.48,11.73,11.73
14636,2023-07-17 01:06:42.325000 UTC,2023-07-17 01:03:00.000000 UTC,43.0,27.36,11.72,11.72
14635,2023-07-17 01:10:02.467000 UTC,2023-07-17 01:07:00.000000 UTC,44.8,28.23,12.04,12.04
14638,2023-07-17 01:10:02.467000 UTC,2023-07-17 01:07:00.000000 UTC,41.3,26.4,11.99,11.99
14637,2023-07-17 01:11:42.502000 UTC,2023-07-17 01:08:00.000000 UTC,43.5,26.08,11.91,11.91
14636,2023-07-17 01:16:42.681000 UTC,2023-07-17 01:13:00.000000 UTC,38.2,26.95,12.41,12.41
14635,2023-07-17 01:20:02.429000 UTC,2023-07-17 01:17:00.000000 UTC,42.5,26.73,12.07,12.07
14638,2023-07-17 01:20:02.429000 UTC,2023-07-17 01:17:00.000000 UTC,39.3,26.2,12.37,12.37
14637,2023-07-17 01:21:44.594000 UTC,2023-07-17 01:18:00.000000 UTC,42.7,25.96,12.29,12.29
14636,2023-07-17 01:26:42.566000 UTC,2023-07-17 01:23:00.000000 UTC,36.7,26.34,12.22,12.22
14638,2023-07-17 01:30:02.390000 UTC,2023-07-17 01:27:00.000000 UTC,40.5,26.53,12.15,12.15
14635,2023-07-17 01:30:02.390000 UTC,2023-07-17 01:27:00.000000 UTC,42.0,26.6,12.48,12.48
14637,2023-07-17 01:31:42.554000 UTC,2023-07-17 01:28:00.000000 UTC,42.5,26.45,12.46,12.46
14636,2023-07-17 01:36:42.405000 UTC,2023-07-17 01:33:00.000000 UTC,35.9,26.26,12.18,12.18
14638,2023-07-17 01:40:02.577000 UTC,2023-07-17 01:37:00.000000 UTC,39.8,26.65,11.49,11.49
14635,2023-07-17 01:40:02.577000 UTC,2023-07-17 01:37:00.000000 UTC,41.9,26.97,11.94,11.94
14637,2023-07-17 01:41:42.557000 UTC,2023-07-17 01:38:00.000000 UTC,41.9,26.44,11.8,11.8
14636,2023-07-17 01:46:42.617000 UTC,2023-07-17 01:43:00.000000 UTC,34.9,26.5,11.95,11.95
14638,2023-07-17 01:50:02.504000 UTC,2023-07-17 01:47:00.000000 UTC,34.9,25.82,11.46,11.46
14635,2023-07-17 01:50:02.504000 UTC,2023-07-17 01:47:00.000000 UTC,41.0,26.77,12.0,12.0
14637,2023-07-17 01:51:42.583000 UTC,2023-07-17 01:48:00.000000 UTC,40.2,26.08,11.77,11.77
14636,2023-07-17 01:56:42.503000 UTC,2023-07-17 01:53:00.000000 UTC,33.2,25.71,12.1,12.1
14635,2023-07-17 02:00:02.270000 UTC,2023-07-17 01:57:00.000000 UTC,38.9,25.44,11.58,11.58
14638,2023-07-17 02:00:02.270000 UTC,2023-07-17 01:57:00.000000 UTC,33.4,25.19,11.31,11.31
14637,2023-07-17 02:01:42.830000 UTC,2023-07-17 01:58:00.000000 UTC,39.3,25.22,11.7,11.7
14636,2023-07-17 02:06:42.474000 UTC,2023-07-17 02:03:00.000000 UTC,32.6,25.23,11.6,11.6
14638,2023-07-17 02:10:02.382000 UTC,2023-07-17 02:07:00.000000 UTC,32.6,24.67,11.1,11.1
14635,2023-07-17 02:10:02.382000 UTC,2023-07-17 02:07:00.000000 UTC,39.5,25.06,11.34,11.34
14637,2023-07-17 02:11:42.293000 UTC,2023-07-17 02:08:00.000000 UTC,38.4,24.92,11.33,11.33
14636,2023-07-17 02:16:42.518000 UTC,2023-07-17 02:13:00.000000 UTC,32.2,24.6,11.67,11.67
14635,2023-07-17 02:20:02.454000 UTC,2023-07-17 02:17:00.000000 UTC,38.9,25.11,11.43,11.43
14638,2023-07-17 02:20:02.454000 UTC,2023-07-17 02:17:00.000000 UTC,32.1,24.4,11.24,11.24
14637,2023-07-17 02:21:42.571000 UTC,2023-07-17 02:18:00.000000 UTC,37.5,24.73,11.4,11.4
14636,2023-07-17 02:26:42.497000 UTC,2023-07-17 02:23:00.000000 UTC,31.4,24.5,11.48,11.48
14638,2023-07-17 02:30:02.726000 UTC,2023-07-17 02:27:00.000000 UTC,31.8,24.15,10.97,10.97
14635,2023-07-17 02:30:02.726000 UTC,2023-07-17 02:27:00.000000 UTC,38.3,24.92,11.42,11.42
14637,2023-07-17 02:31:42.571000 UTC,2023-07-17 02:28:00.000000 UTC,36.9,24.31,11.27,11.27
14636,2023-07-17 02:36:42.466000 UTC,2023-07-17 02:33:00.000000 UTC,30.6,24.09,11.25,11.25
14635,2023-07-17 02:40:02.477000 UTC,2023-07-17 02:37:00.000000 UTC,37.3,23.89,11.14,11.14
14638,2023-07-17 02:40:02.477000 UTC,2023-07-17 02:37:00.000000 UTC,30.5,23.64,10.89,10.89
14637,2023-07-17 02:41:42.532000 UTC,2023-07-17 02:38:00.000000 UTC,35.1,23.59,11.24,11.24
14636,2023-07-17 02:46:42.485000 UTC,2023-07-17 02:43:00.000000 UTC,29.7,23.45,11.35,11.35
14635,2023-07-17 02:50:02.292000 UTC,2023-07-17 02:47:00.000000 UTC,36.0,23.62,11.05,11.05
14638,2023-07-17 02:50:02.292000 UTC,2023-07-17 02:47:00.000000 UTC,30.3,23.42,11.0,11.0
14637,2023-07-17 02:51:42.742000 UTC,2023-07-17 02:48:00.000000 UTC,34.5,23.58,11.42,11.42
14636,2023-07-17 02:56:42.358000 UTC,2023-07-17 02:53:00.000000 UTC,29.3,23.38,11.3,11.3
14635,2023-07-17 03:00:02.573000 UTC,2023-07-17 02:57:00.000000 UTC,35.6,23.28,11.06,11.06
14638,2023-07-17 03:00:02.573000 UTC,2023-07-17 02:57:00.000000 UTC,30.2,23.62,11.11,11.11
14637,2023-07-17 03:01:42.526000 UTC,2023-07-17 02:58:00.000000 UTC,33.9,23.58,11.16,11.16
14636,2023-07-17 03:06:42.331000 UTC,2023-07-17 03:03:00.000000 UTC,29.1,23.33,11.23,11.23
14635,2023-07-17 03:10:02.402000 UTC,2023-07-17 03:07:00.000000 UTC,33.6,23.17,11.2,11.2
14638,2023-07-17 03:10:02.402000 UTC,2023-07-17 03:07:00.000000 UTC,29.6,23.23,11.14,11.14
14637,2023-07-17 03:11:42.459000 UTC,2023-07-17 03:08:00.000000 UTC,33.4,23.41,11.18,11.18
14636,2023-07-17 03:16:42.643000 UTC,2023-07-17 03:13:00.000000 UTC,28.7,23.21,11.21,11.21
14638,2023-07-17 03:20:02.364000 UTC,2023-07-17 03:17:00.000000 UTC,29.0,22.83,11.02,11.02
14635,2023-07-17 03:20:02.364000 UTC,2023-07-17 03:17:00.000000 UTC,32.9,22.83,11.21,11.21
14637,2023-07-17 03:21:42.341000 UTC,2023-07-17 03:18:00.000000 UTC,32.6,22.64,11.16,11.16
14636,2023-07-17 03:26:42.415000 UTC,2023-07-17 03:23:00.000000 UTC,28.0,22.66,11.3,11.3
14635,2023-07-17 03:30:02.407000 UTC,2023-07-17 03:27:00.000000 UTC,32.4,22.56,11.35,11.35
14638,2023-07-17 03:30:02.407000 UTC,2023-07-17 03:27:00.000000 UTC,29.0,22.76,11.11,11.11
14637,2023-07-17 03:31:42.603000 UTC,2023-07-17 03:28:00.000000 UTC,32.0,22.39,11.07,11.07
14636,2023-07-17 03:36:42.413000 UTC,2023-07-17 03:33:00.000000 UTC,27.6,22.48,11.19,11.19
14638,2023-07-17 03:40:02.453000 UTC,2023-07-17 03:37:00.000000 UTC,28.5,22.47,11.07,11.07
14635,2023-07-17 03:40:02.453000 UTC,2023-07-17 03:37:00.000000 UTC,31.9,22.16,11.19,11.19
14637,2023-07-17 03:41:42.414000 UTC,2023-07-17 03:38:00.000000 UTC,31.6,22.05,11.09,11.09
14636,2023-07-17 03:46:42.843000 UTC,2023-07-17 03:43:00.000000 UTC,27.2,22.22,11.21,11.21
14635,2023-07-17 03:50:02.472000 UTC,2023-07-17 03:47:00.000000 UTC,31.7,21.97,11.15,11.15
14638,2023-07-17 03:50:02.472000 UTC,2023-07-17 03:47:00.000000 UTC,28.2,22.22,11.03,11.03
14637,2023-07-17 03:51:42.839000 UTC,2023-07-17 03:48:00.000000 UTC,31.3,21.92,11.2,11.2
14636,2023-07-17 03:56:42.289000 UTC,2023-07-17 03:53:00.000000 UTC,27.2,22.3,11.12,11.12
14638,2023-07-17 04:00:02.451000 UTC,2023-07-17 03:57:00.000000 UTC,27.6,21.94,11.05,11.05
14635,2023-07-17 04:00:02.451000 UTC,2023-07-17 03:57:00.000000 UTC,30.9,21.71,11.17,11.17
14637,2023-07-17 04:01:42.628000 UTC,2023-07-17 03:58:00.000000 UTC,30.8,21.78,11.17,11.17
14636,2023-07-17 04:06:42.418000 UTC,2023-07-17 04:03:00.000000 UTC,26.9,21.94,11.28,11.28
14635,2023-07-17 04:11:42.370000 UTC,2023-07-17 04:07:00.000000 UTC,30.6,21.49,11.28,11.28
14638,2023-07-17 04:11:42.370000 UTC,2023-07-17 04:07:00.000000 UTC,27.5,21.88,11.12,11.12
14637,2023-07-17 04:11:42.370000 UTC,2023-07-17 04:08:00.000000 UTC,30.5,21.37,11.14,11.14
14636,2023-07-17 04:16:42.772000 UTC,2023-07-17 04:13:00.000000 UTC,26.5,21.6,11.23,11.23
14635,2023-07-17 04:20:02.594000 UTC,2023-07-17 04:17:00.000000 UTC,30.3,21.33,11.22,11.22
14638,2023-07-17 04:20:02.594000 UTC,2023-07-17 04:17:00.000000 UTC,27.1,21.53,11.12,11.12
14637,2023-07-17 04:21:42.610000 UTC,2023-07-17 04:18:00.000000 UTC,30.0,21.18,11.15,11.15
14636,2023-07-17 04:26:42.445000 UTC,2023-07-17 04:23:00.000000 UTC,26.2,21.4,11.26,11.26
14638,2023-07-17 04:30:02.395000 UTC,2023-07-17 04:27:00.000000 UTC,26.6,21.09,11.02,11.02
14635,2023-07-17 04:30:02.395000 UTC,2023-07-17 04:27:00.000000 UTC,30.0,21.09,11.21,11.21
14637,2023-07-17 04:31:43.084000 UTC,2023-07-17 04:28:00.000000 UTC,29.6,20.95,11.16,11.16
14636,2023-07-17 04:36:42.637000 UTC,2023-07-17 04:33:00.000000 UTC,25.9,21.18,11.21,11.21
14635,2023-07-17 04:40:02.515000 UTC,2023-07-17 04:37:00.000000 UTC,29.7,20.94,11.24,11.24
14638,2023-07-17 04:40:02.515000 UTC,2023-07-17 04:37:00.000000 UTC,26.6,20.92,11.07,11.07
14637,2023-07-17 04:41:42.583000 UTC,2023-07-17 04:38:00.000000 UTC,29.2,20.59,11.2,11.2
14636,2023-07-17 04:46:42.554000 UTC,2023-07-17 04:43:00.000000 UTC,25.5,21.03,11.21,11.21
14637,2023-07-17 04:51:42.576000 UTC,2023-07-17 04:48:00.000000 UTC,29.0,20.37,11.16,11.16
14636,2023-07-17 04:56:42.402000 UTC,2023-07-17 04:53:00.000000 UTC,25.4,21.05,11.26,11.26
14638,2023-07-17 05:00:02.497000 UTC,2023-07-17 04:57:00.000000 UTC,25.9,20.83,11.02,11.02
14635,2023-07-17 05:00:02.497000 UTC,2023-07-17 04:57:00.000000 UTC,28.8,20.59,11.07,11.07
14637,2023-07-17 05:01:42.581000 UTC,2023-07-17 04:58:00.000000 UTC,28.7,20.55,11.17,11.17
14636,2023-07-17 05:06:43.507000 UTC,2023-07-17 05:03:00.000000 UTC,25.2,20.89,11.22,11.22
14638,2023-07-17 05:10:02.430000 UTC,2023-07-17 05:07:00.000000 UTC,25.5,20.43,10.9,10.9
14635,2023-07-17 05:10:02.430000 UTC,2023-07-17 05:07:00.000000 UTC,28.5,20.45,11.12,11.12
14637,2023-07-17 05:11:42.937000 UTC,2023-07-17 05:08:00.000000 UTC,28.4,20.19,11.01,11.01
14636,2023-07-17 05:16:42.686000 UTC,2023-07-17 05:13:00.000000 UTC,24.8,20.52,11.24,11.24
14635,2023-07-17 05:20:02.613000 UTC,2023-07-17 05:17:00.000000 UTC,28.3,20.28,11.12,11.12
14638,2023-07-17 05:20:02.613000 UTC,2023-07-17 05:17:00.000000 UTC,25.5,20.35,10.91,10.91
14637,2023-07-17 05:21:42.648000 UTC,2023-07-17 05:18:00.000000 UTC,28.0,19.89,10.95,10.95
14636,2023-07-17 05:26:42.459000 UTC,2023-07-17 05:23:00.000000 UTC,24.5,20.2,11.02,11.02
14635,2023-07-17 05:30:02.488000 UTC,2023-07-17 05:27:00.000000 UTC,28.1,20.13,11.08,11.08
14638,2023-07-17 05:30:02.488000 UTC,2023-07-17 05:27:00.000000 UTC,25.2,20.15,10.89,10.89
14637,2023-07-17 05:31:42.458000 UTC,2023-07-17 05:28:00.000000 UTC,27.8,19.63,11.09,11.09
14636,2023-07-17 05:36:42.666000 UTC,2023-07-17 05:33:00.000000 UTC,24.4,20.2,11.09,11.09
14635,2023-07-17 05:40:02.542000 UTC,2023-07-17 05:37:00.000000 UTC,27.8,19.91,11.02,11.02
14638,2023-07-17 05:40:02.542000 UTC,2023-07-17 05:37:00.000000 UTC,25.0,19.93,10.91,10.91
14637,2023-07-17 05:41:42.637000 UTC,2023-07-17 05:38:00.000000 UTC,27.5,19.43,11.05,11.05
14636,2023-07-17 05:46:42.546000 UTC,2023-07-17 05:43:00.000000 UTC,24.3,20.06,11.08,11.08
14638,2023-07-17 05:50:02.550000 UTC,2023-07-17 05:47:00.000000 UTC,25.0,20.04,10.89,10.89
14635,2023-07-17 05:50:02.550000 UTC,2023-07-17 05:47:00.000000 UTC,27.7,19.82,10.98,10.98
14637,2023-07-17 05:51:42.493000 UTC,2023-07-17 05:48:00.000000 UTC,27.3,19.51,11.01,11.01
14636,2023-07-17 05:56:42.492000 UTC,2023-07-17 05:53:00.000000 UTC,23.9,19.93,11.05,11.05
14635,2023-07-17 06:00:02.429000 UTC,2023-07-17 05:57:00.000000 UTC,27.4,19.63,11.03,11.03
14638,2023-07-17 06:00:02.429000 UTC,2023-07-17 05:57:00.000000 UTC,24.6,19.88,10.91,10.91
14637,2023-07-17 06:01:42.499000 UTC,2023-07-17 05:58:00.000000 UTC,27.2,19.42,11.11,11.11
14636,2023-07-17 06:06:42.506000 UTC,2023-07-17 06:03:00.000000 UTC,23.8,19.92,11.09,11.09
14638,2023-07-17 06:10:02.361000 UTC,2023-07-17 06:07:00.000000 UTC,24.3,19.7,10.91,10.91
14635,2023-07-17 06:10:02.361000 UTC,2023-07-17 06:07:00.000000 UTC,27.2,19.48,11.09,11.09
14637,2023-07-17 06:11:42.421000 UTC,2023-07-17 06:08:00.000000 UTC,26.8,19.21,11.06,11.06
14636,2023-07-17 06:16:42.522000 UTC,2023-07-17 06:13:00.000000 UTC,23.6,19.78,11.1,11.1
14638,2023-07-17 06:20:02.331000 UTC,2023-07-17 06:17:00.000000 UTC,24.1,19.62,10.99,10.99
14635,2023-07-17 06:20:02.331000 UTC,2023-07-17 06:17:00.000000 UTC,27.0,19.32,11.06,11.06
14637,2023-07-17 06:21:42.805000 UTC,2023-07-17 06:18:00.000000 UTC,26.6,19.02,11.13,11.13
14636,2023-07-17 06:26:42.424000 UTC,2023-07-17 06:23:00.000000 UTC,23.4,19.64,11.16,11.16
14638,2023-07-17 06:30:02.460000 UTC,2023-07-17 06:27:00.000000 UTC,23.7,19.21,11.09,11.09
14635,2023-07-17 06:30:02.460000 UTC,2023-07-17 06:27:00.000000 UTC,26.7,19.23,11.35,11.35
14637,2023-07-17 06:31:42.632000 UTC,2023-07-17 06:28:00.000000 UTC,26.5,18.85,11.21,11.21
14636,2023-07-17 06:36:42.592000 UTC,2023-07-17 06:33:00.000000 UTC,23.2,19.35,11.33,11.33
14638,2023-07-17 06:40:02.399000 UTC,2023-07-17 06:37:00.000000 UTC,23.3,18.94,11.25,11.25
14635,2023-07-17 06:40:02.399000 UTC,2023-07-17 06:37:00.000000 UTC,26.4,18.92,11.54,11.54
14637,2023-07-17 06:41:42.492000 UTC,2023-07-17 06:38:00.000000 UTC,26.2,19.11,11.39,11.39
14636,2023-07-17 06:46:42.497000 UTC,2023-07-17 06:43:00.000000 UTC,23.0,19.16,11.71,11.71
14635,2023-07-17 06:50:02.482000 UTC,2023-07-17 06:47:00.000000 UTC,25.9,18.74,11.88,11.88
14638,2023-07-17 06:50:02.482000 UTC,2023-07-17 06:47:00.000000 UTC,22.8,18.54,11.29,11.29
14637,2023-07-17 06:51:42.579000 UTC,2023-07-17 06:48:00.000000 UTC,25.9,18.86,11.39,11.39
14636,2023-07-17 06:56:42.449000 UTC,2023-07-17 06:53:00.000000 UTC,22.6,18.76,11.65,11.65
14638,2023-07-17 07:01:42.577000 UTC,2023-07-17 06:57:00.000000 UTC,22.6,18.24,11.33,11.33
14635,2023-07-17 07:01:42.577000 UTC,2023-07-17 06:57:00.000000 UTC,25.7,18.35,11.66,11.66
14637,2023-07-17 07:01:42.577000 UTC,2023-07-17 06:58:00.000000 UTC,25.4,18.54,11.44,11.44
14636,2023-07-17 07:06:42.478000 UTC,2023-07-17 07:03:00.000000 UTC,22.2,18.46,11.57,11.57
14638,2023-07-17 07:10:02.576000 UTC,2023-07-17 07:07:00.000000 UTC,22.2,17.81,11.34,11.34
14635,2023-07-17 07:10:02.576000 UTC,2023-07-17 07:07:00.000000 UTC,25.5,18.1,11.74,11.74
14637,2023-07-17 07:11:42.521000 UTC,2023-07-17 07:08:00.000000 UTC,25.1,18.1,11.5,11.5
14636,2023-07-17 07:16:42.708000 UTC,2023-07-17 07:13:00.000000 UTC,22.0,18.08,11.58,11.58
14638,2023-07-17 07:20:02.512000 UTC,2023-07-17 07:17:00.000000 UTC,22.0,17.59,11.43,11.43
14635,2023-07-17 07:20:02.512000 UTC,2023-07-17 07:17:00.000000 UTC,24.8,17.97,12.12,12.12
14637,2023-07-17 07:21:42.642000 UTC,2023-07-17 07:18:00.000000 UTC,24.9,17.97,11.58,11.58
14636,2023-07-17 07:26:42.401000 UTC,2023-07-17 07:23:00.000000 UTC,21.9,18.02,12.02,12.02
14638,2023-07-17 07:30:02.608000 UTC,2023-07-17 07:27:00.000000 UTC,21.7,17.39,11.74,11.74
14635,2023-07-17 07:30:02.608000 UTC,2023-07-17 07:27:00.000000 UTC,24.6,17.94,12.36,12.36
14637,2023-07-17 07:31:42.570000 UTC,2023-07-17 07:28:00.000000 UTC,24.7,17.75,11.87,11.87
14636,2023-07-17 07:36:42.390000 UTC,2023-07-17 07:33:00.000000 UTC,21.7,17.93,12.17,12.17
14638,2023-07-17 07:41:42.442000 UTC,2023-07-17 07:37:00.000000 UTC,21.6,17.37,11.93,11.93
14635,2023-07-17 07:41:42.442000 UTC,2023-07-17 07:37:00.000000 UTC,24.4,17.71,12.42,12.42
14637,2023-07-17 07:41:42.442000 UTC,2023-07-17 07:38:00.000000 UTC,24.5,17.78,12.06,12.06
14636,2023-07-17 07:46:42.856000 UTC,2023-07-17 07:43:00.000000 UTC,21.7,17.87,12.36,12.36
14638,2023-07-17 07:50:02.738000 UTC,2023-07-17 07:47:00.000000 UTC,21.6,17.4,12.03,12.03
14635,2023-07-17 07:50:02.738000 UTC,2023-07-17 07:47:00.000000 UTC,24.7,18.2,12.39,12.39
14637,2023-07-17 07:51:42.816000 UTC,2023-07-17 07:48:00.000000 UTC,24.4,17.76,12.41,12.41
14636,2023-07-17 07:56:42.597000 UTC,2023-07-17 07:53:00.000000 UTC,21.9,18.37,12.0,12.0
14638,2023-07-17 08:00:02.516000 UTC,2023-07-17 07:57:00.000000 UTC,22.1,17.96,12.03,12.03
14635,2023-07-17 08:00:02.516000 UTC,2023-07-17 07:57:00.000000 UTC,24.7,18.2,12.11,12.11
14637,2023-07-17 08:01:42.768000 UTC,2023-07-17 07:58:00.000000 UTC,24.4,18.46,12.02,12.02
14636,2023-07-17 08:06:42.597000 UTC,2023-07-17 08:03:00.000000 UTC,21.7,18.59,11.93,11.93
14635,2023-07-17 08:10:02.512000 UTC,2023-07-17 08:07:00.000000 UTC,24.5,18.19,11.88,11.88
14638,2023-07-17 08:10:02.512000 UTC,2023-07-17 08:07:00.000000 UTC,21.9,18.33,11.84,11.84
14637,2023-07-17 08:11:42.618000 UTC,2023-07-17 08:08:00.000000 UTC,24.1,18.53,11.72,11.72
14636,2023-07-17 08:16:42.623000 UTC,2023-07-17 08:13:00.000000 UTC,21.6,18.36,11.78,11.78
14635,2023-07-17 08:20:02.659000 UTC,2023-07-17 08:17:00.000000 UTC,24.2,18.0,11.92,11.92
14638,2023-07-17 08:20:02.659000 UTC,2023-07-17 08:17:00.000000 UTC,21.9,18.33,11.59,11.59
14637,2023-07-17 08:21:42.661000 UTC,2023-07-17 08:18:00.000000 UTC,23.8,18.34,11.64,11.64
14636,2023-07-17 08:26:42.457000 UTC,2023-07-17 08:23:00.000000 UTC,21.3,18.26,11.66,11.66
14635,2023-07-17 08:31:42.779000 UTC,2023-07-17 08:27:00.000000 UTC,24.0,17.66,11.62,11.62
14638,2023-07-17 08:31:42.779000 UTC,2023-07-17 08:27:00.000000 UTC,21.5,18.19,11.45,11.45
14637,2023-07-17 08:31:42.779000 UTC,2023-07-17 08:28:00.000000 UTC,23.6,18.17,11.49,11.49
14636,2023-07-17 08:36:42.474000 UTC,2023-07-17 08:33:00.000000 UTC,21.2,18.16,11.95,11.95
14638,2023-07-17 08:40:02.654000 UTC,2023-07-17 08:37:00.000000 UTC,21.4,17.95,11.49,11.49
14635,2023-07-17 08:40:02.654000 UTC,2023-07-17 08:37:00.000000 UTC,23.7,17.61,11.88,11.88
14637,2023-07-17 08:41:42.957000 UTC,2023-07-17 08:38:00.000000 UTC,23.5,18.04,11.57,11.57
14636,2023-07-17 08:46:42.671000 UTC,2023-07-17 08:43:00.000000 UTC,21.1,17.99,11.83,11.83
14635,2023-07-17 08:51:42.733000 UTC,2023-07-17 08:47:00.000000 UTC,23.3,17.16,12.09,12.09
